project,commit,coveredClass,outerClass,coveredClassPath,dstar,ochiai,tarantula,barinel,sm_dates,sm_randoms,sm_io,sm_collections,sm_threads,sm_networks,sm_lines,sm_doi,sm_cc,uniq_changes,developers,age,isSusFlaky
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$accessBlock_args,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0068027210884353,0.0246631811833495,0.2947277441659464,1.1570927338116128e-24,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$accessBlock_args$accessBlock_argsStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0068027210884353,0.0246631811833495,0.2947277441659464,1.1570927338116128e-24,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$accessBlock_result,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0068027210884353,0.0246631811833495,0.2947277441659464,1.1570927338116128e-24,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$accessBlock_result$accessBlock_resultStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0068027210884353,0.0246631811833495,0.2947277441659464,1.1570927338116128e-24,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.worker.block.io$LocalFileBlockReader,alluxio.worker.block.io$LocalFileBlockReader,alluxio/core/common/src/main/java/alluxio/worker/block/io/LocalFileBlockReader.java,0.0064935064935064,0.0240562612162344,0.2844036697247706,6.686973079809843e-25,0,0,1,0,0,0,83,0,2,14,5,428036.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$lockBlock_args,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$lockBlock_args$lockBlock_argsStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$LockBlockTOptions$LockBlockTOptionsStandardScheme,alluxio.thrift$LockBlockTOptions,alluxio/core/common/src/main/java/alluxio/thrift/LockBlockTOptions.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,1,0,0,759,0,77,6,3,783395.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$lockBlock_result,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$lockBlock_result$lockBlock_resultStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$LockBlockResult$LockBlockResultStandardScheme,alluxio.thrift$LockBlockResult,alluxio/core/common/src/main/java/alluxio/thrift/LockBlockResult.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,1,0,0,567,0,55,38,10,3964604.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$unlockBlock_args,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$unlockBlock_args$unlockBlock_argsStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$unlockBlock_result,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockWorkerClientService$unlockBlock_result$unlockBlock_resultStandardScheme,alluxio.thrift$BlockWorkerClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockWorkerClientService.java,0.0062111801242236,0.0234920492867469,0.2747784045124899,3.966435022625545e-25,0,0,0,25,0,0,10744,0,729,53,11,1466902.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$LockBlockResult,alluxio.thrift$LockBlockResult,alluxio/core/common/src/main/java/alluxio/thrift/LockBlockResult.java,0.0061728395061728,0.0234146452895423,0.2734562951082598,3.6885679998419177e-25,0,0,0,1,0,0,567,0,55,38,10,3964604.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$LockBlockTOptions,alluxio.thrift$LockBlockTOptions,alluxio/core/common/src/main/java/alluxio/thrift/LockBlockTOptions.java,0.0061349693251533,0.0233380014004668,0.2721468475658419,3.4318013783784694e-25,0,0,0,1,0,0,759,0,77,6,3,783395.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$CreateDirectoryTOptions,alluxio.thrift$CreateDirectoryTOptions,alluxio/core/common/src/main/java/alluxio/thrift/CreateDirectoryTOptions.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,1,0,0,873,0,102,43,10,11789867.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$createDirectory_args,alluxio.thrift$FileSystemMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,43,0,0,18553,0,1326,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$createDirectory_args$createDirectory_argsStandardScheme,alluxio.thrift$FileSystemMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,43,0,0,18553,0,1326,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$CreateDirectoryTOptions$CreateDirectoryTOptionsStandardScheme,alluxio.thrift$CreateDirectoryTOptions,alluxio/core/common/src/main/java/alluxio/thrift/CreateDirectoryTOptions.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,1,0,0,873,0,102,43,10,11789867.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$createDirectory_result,alluxio.thrift$FileSystemMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,43,0,0,18553,0,1326,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$FileSystemMasterClientService$createDirectory_result$createDirectory_resultStandardScheme,alluxio.thrift$FileSystemMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/FileSystemMasterClientService.java,0.0060975609756097,0.0232621052599617,0.2708498808578236,3.194410302888196e-25,0,0,0,43,0,0,18553,0,1326,56,10,1211017.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$getBlockInfo_args,alluxio.thrift$BlockMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.0059171597633136,0.0228934273247815,0.2645461598138091,2.2475311967057296e-25,0,0,0,13,0,0,3714,0,233,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$getBlockInfo_args$getBlockInfo_argsStandardScheme,alluxio.thrift$BlockMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.0059171597633136,0.0228934273247815,0.2645461598138091,2.2475311967057296e-25,0,0,0,13,0,0,3714,0,233,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$getBlockInfo_result,alluxio.thrift$BlockMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.0059171597633136,0.0228934273247815,0.2645461598138091,2.2475311967057296e-25,0,0,0,13,0,0,3714,0,233,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterClientService$getBlockInfo_result$getBlockInfo_resultStandardScheme,alluxio.thrift$BlockMasterClientService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterClientService.java,0.0059171597633136,0.0228934273247815,0.2645461598138091,2.2475311967057296e-25,0,0,0,13,0,0,3714,0,233,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.underfs$UnderFileSystemWithLogging$21,alluxio.underfs$UnderFileSystemWithLogging,alluxio/core/common/src/main/java/alluxio/underfs/UnderFileSystemWithLogging.java,0.0048076923076923,0.0205152484965554,0.2239001969796454,2.011346895190085e-26,0,0,31,2,0,0,558,0,0,8,5,86568.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.proxy$PathsRestServiceHandler,alluxio.proxy$PathsRestServiceHandler,alluxio/core/server/proxy/src/main/java/alluxio/proxy/PathsRestServiceHandler.java,0.0,1.0,1.0,1.0,0,0,0,1,0,0,320,0,12,4,1,7794019.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio$PropertyKey$Template,alluxio$PropertyKey,alluxio/core/common/src/main/java/alluxio/PropertyKey.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1233,0,8,178,22,61760.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.network$ChannelType,alluxio.network$ChannelType,alluxio/core/common/src/main/java/alluxio/network/ChannelType.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,1,1,6,4,20248474.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.exception$PreconditionMessage,alluxio.exception$PreconditionMessage,alluxio/core/common/src/main/java/alluxio/exception/PreconditionMessage.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,1,0,31,10,3964604.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.util.network$NetworkAddressUtils$ServiceType,alluxio.util.network$NetworkAddressUtils,alluxio/core/common/src/main/java/alluxio/util/network/NetworkAddressUtils.java,0.0,0.0,0.0,0.0,0,0,0,3,0,10,595,0,25,43,18,4636.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authorization$Mode$Bits,alluxio.security.authorization$Mode,alluxio/core/common/src/main/java/alluxio/security/authorization/Mode.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,334,0,5,17,5,4382112.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$AuthType,alluxio.security.authentication$AuthType,alluxio/core/common/src/main/java/alluxio/security/authentication/AuthType.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34,1,0,7,3,20248474.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslTransportProvider,alluxio.security.authentication$PlainSaslTransportProvider,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslTransportProvider.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,81,0,3,12,4,428036.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslServerProvider,alluxio.security.authentication$PlainSaslServerProvider,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslServerProvider.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,2,0,5,2,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.collections$IndexDefinition,alluxio.collections$IndexDefinition,alluxio/core/common/src/main/java/alluxio/collections/IndexDefinition.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30,0,0,5,1,26540195.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.login$AppLoginModule$AppCallbackHandler,alluxio.security.login$AppLoginModule,alluxio/core/common/src/main/java/alluxio/security/login/AppLoginModule.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138,0,8,12,6,20521632.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.login$LoginModuleConfiguration,alluxio.security.login$LoginModuleConfiguration,alluxio/core/common/src/main/java/alluxio/security/login/LoginModuleConfiguration.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48,1,2,9,4,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.login$AppLoginModule,alluxio.security.login$AppLoginModule,alluxio/core/common/src/main/java/alluxio/security/login/AppLoginModule.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138,0,8,12,6,20521632.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.login$AlluxioLoginModule,alluxio.security.login$AlluxioLoginModule,alluxio/core/common/src/main/java/alluxio/security/login/AlluxioLoginModule.java,0.0,0.0,0.0,0.0,0,0,0,0,2,0,127,0,8,9,4,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security$User,alluxio.security$User,alluxio/core/common/src/main/java/alluxio/security/User.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40,0,2,5,2,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.group.provider$ShellBasedUnixGroupsMapping,alluxio.security.group.provider$ShellBasedUnixGroupsMapping,alluxio/core/common/src/main/java/alluxio/security/group/provider/ShellBasedUnixGroupsMapping.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,0,11,5,874149.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.group$CachedGroupMapping,alluxio.security.group$CachedGroupMapping,alluxio/core/common/src/main/java/alluxio/security/group/CachedGroupMapping.java,0.0,0.0,0.0,0.0,0,0,1,1,0,0,87,0,2,4,3,874149.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.group$CachedGroupMapping$GroupMappingCacheLoader,alluxio.security.group$CachedGroupMapping,alluxio/core/common/src/main/java/alluxio/security/group/CachedGroupMapping.java,0.0,0.0,0.0,0.0,0,0,1,1,0,0,87,0,2,4,3,874149.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.util$ShellUtils,alluxio.util$ShellUtils,alluxio/core/common/src/main/java/alluxio/util/ShellUtils.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,184,0,3,14,5,874149.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.wire$TtlAction,alluxio.wire$TtlAction,alluxio/core/common/src/main/java/alluxio/wire/TtlAction.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,1,2,7,3,4382112.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslTransportProvider$1,alluxio.security.authentication$PlainSaslTransportProvider,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslTransportProvider.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,81,0,3,12,4,428036.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$SimpleAuthenticationProvider,alluxio.security.authentication$SimpleAuthenticationProvider,alluxio/core/common/src/main/java/alluxio/security/authentication/SimpleAuthenticationProvider.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,5,3,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslServerCallbackHandler,alluxio.security.authentication$PlainSaslServerCallbackHandler,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslServerCallbackHandler.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48,0,5,6,4,2102682.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslClientCallbackHandler,alluxio.security.authentication$PlainSaslClientCallbackHandler,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslClientCallbackHandler.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,3,3,2,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslServer$Factory,alluxio.security.authentication$PlainSaslServer,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslServer.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160,0,6,10,4,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.security.authentication$PlainSaslServer,alluxio.security.authentication$PlainSaslServer,alluxio/core/common/src/main/java/alluxio/security/authentication/PlainSaslServer.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160,0,6,10,4,30075630.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$getServiceVersion_args$getServiceVersion_argsStandardSchemeFactory,alluxio.thrift$AlluxioService,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.0,0.0,0.0,0.0,0,0,0,6,0,0,825,0,33,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$getServiceVersion_args$getServiceVersion_argsTupleSchemeFactory,alluxio.thrift$AlluxioService,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.0,0.0,0.0,0.0,0,0,0,6,0,0,825,0,33,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$getServiceVersion_result$getServiceVersion_resultStandardSchemeFactory,alluxio.thrift$AlluxioService,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.0,0.0,0.0,0.0,0,0,0,6,0,0,825,0,33,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$getServiceVersion_result$getServiceVersion_resultTupleSchemeFactory,alluxio.thrift$AlluxioService,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.0,0.0,0.0,0.0,0,0,0,6,0,0,825,0,33,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$AlluxioService$getServiceVersion_result$_Fields,alluxio.thrift$AlluxioService,alluxio/core/common/src/main/java/alluxio/thrift/AlluxioService.java,0.0,0.0,0.0,0.0,0,0,0,6,0,0,825,0,33,42,9,702698.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$WorkerNetAddress$WorkerNetAddressStandardSchemeFactory,alluxio.thrift$WorkerNetAddress,alluxio/core/common/src/main/java/alluxio/thrift/WorkerNetAddress.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,765,0,81,37,9,9758754.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$WorkerNetAddress$WorkerNetAddressTupleSchemeFactory,alluxio.thrift$WorkerNetAddress,alluxio/core/common/src/main/java/alluxio/thrift/WorkerNetAddress.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,765,0,81,37,9,9758754.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$WorkerNetAddress$_Fields,alluxio.thrift$WorkerNetAddress,alluxio/core/common/src/main/java/alluxio/thrift/WorkerNetAddress.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,765,0,81,37,9,9758754.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_args$getWorkerId_argsStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_args$getWorkerId_argsTupleSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_args$_Fields,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_result$getWorkerId_resultStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_result$getWorkerId_resultTupleSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$getWorkerId_result$_Fields,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_args$registerWorker_argsStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_args$registerWorker_argsTupleSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_args$_Fields,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_result$registerWorker_resultStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_result$registerWorker_resultTupleSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$registerWorker_result$_Fields,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$heartbeat_args$heartbeat_argsStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$heartbeat_args$heartbeat_argsTupleSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$heartbeat_args$_Fields,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
alluxio,c292bf85eddfe2d9ee608f14bfc2c980701dd494,alluxio.thrift$BlockMasterWorkerService$heartbeat_result$heartbeat_resultStandardSchemeFactory,alluxio.thrift$BlockMasterWorkerService,alluxio/core/common/src/main/java/alluxio/thrift/BlockMasterWorkerService.java,0.0,0.0,0.0,0.0,0,0,0,16,0,0,5573,0,455,41,9,17475550.0,0.0
